date, pm25, pm10, o3, no2, so2, co
2020/5/9, 35, 10, 33, 4, 1, 2
2020/5/10, 25, 12, 36, 11, 1, 2
2020/5/11, 33, 16, 49, 11, 1, 3
2020/5/12, 46, 23, 53, 9, 2, 2
2020/5/13, 66, 12, 43, 13, 2, 2
2020/5/14, 43, 14, 39, 18, 1, 3
2020/5/15, 53, 11, 32, 12, 1, 3
2020/5/16, 38, 13, 51, 8, 2, 3
2020/5/17, 45, 15, 30, 11, 1, 3
2020/5/18, 50, 8, 31, 9, , 2
2020/5/19, 16, 5, 21, 7, 1, 1
2020/5/20, 15, 8, 22, 9, , 2
2020/5/21, 27, 7, 23, 9, 1, 1
2020/5/22, 28, 7, 34, 11, 1, 3
2020/5/23, 27, 7, 45, 8, 1, 2
2020/5/24, 22, 8, 35, 17, 1, 3
2020/5/25, 32, 18, 27, 23, 1, 3
2020/5/26, 47, 19, 53, 12, 1, 3
2020/5/27, 55, 11, 48, 10, 1, 2
2020/5/28, 46, 12, 43, 11, 1, 2
2020/5/29, 40, 14, 41, 13, 1, 3
2020/5/30, 47, 10, 33, 11, 1, 2
2020/5/31, 35, 12, 29, 13, 1, 2
2020/6/1, 37, 15, 26, 18, 1, 3
2020/6/2, 44, 21, 48, 16, 1, 3
2020/6/3, 56, 39, 51, 16, 2, 4
2020/6/4, 87, 30, 47, 21, 2, 3
2020/6/5, 72, 32, 52, 9, 1, 3
2020/6/6, 73, 15, 41, 4, 1, 2
2020/6/7, 50, 17, 45, 14, 1, 3
2020/6/8, 50, 17, 32, 16, 1, 3
2020/6/9, 55, , 32, 9, 1, 1
2020/6/11, 23, 12, 19, 13, 1, 2
2020/6/12, 30, 8, 25, 10, 1, 2
2020/6/13, 26, 25, 26, 16, 1, 3
2020/6/14, 54, 21, 44, 22, 1, 3
2020/6/15, 52, 21, 42, 15, 1, 3
2020/6/16, 58, 11, 44, 9, 1, 2
2020/6/17, 40, 15, 35, 12, 1, 2
2020/6/18, 44, 9, 36, 10, 1, 2
2020/6/19, 24, 10, 46, 14, 1, 3
2020/6/20, 34, 10, 30, 6, 1, 2
2020/6/21, 31, 10, 26, 17, 1, 2
2020/6/22, 32, 10, 33, 22, 1, 2
2020/6/23, 31, 13, 23, 12, , 2
2020/6/24, 40, 10, 17, 12, 1, 2
2020/6/25, 33, 31, 52, 20, 1, 3
2020/6/26, 64, 39, 49, 19, 1, 3
2020/6/27, 73, 15, 38, 12, 1, 3
2020/6/28, 33, 12, 53, 12, 1, 3
2020/6/29, 38, 24, 21, 19, 1, 3
2020/6/30, 51, 13, 15, 7, , 1
2020/1/1, 18, 5, 22, 13, 1, 4
2020/1/2, 21, 11, 18, 20, 1, 4
2020/1/3, 41, 8, 29, 13, 1, 3
2020/1/4, 25, 3, 30, 6, 1, 2
2020/1/5, 16, 6, 24, 12, 1, 2
2020/1/6, 24, 11, 15, 21, 1, 3
2020/1/7, 51, 16, 12, 21, 1, 4
2020/1/8, 63, 7, 27, 13, 1, 4
2020/1/9, 24, 7, 22, 15, 1, 3
2020/1/10, 34, 13, 11, 23, 2, 3
2020/1/11, 53, 14, 23, 17, , 3
2020/1/12, 60, 18, 23, 19, 1, 4
2020/1/13, 62, 13, 19, 14, 2, 4
2020/1/14, 26, 14, 20, , 1, 4
2020/1/16, 50, 9, 19, 19, 1, 3
2020/1/17, 44, 6, 25, 11, 1, 2
2020/1/18, 32, 8, 28, 11, 1, 3
2020/1/19, 32, 18, 17, 32, 4, 5
2020/1/20, 70, 7, 29, 16, 1, 4
2020/1/21, 32, 12, 20, 21, 1, 4
2020/1/22, 60, 24, 8, 33, , 5
2020/1/23, 85, 23, 29, 30, 2, 5
2020/1/24, 78, 6, 28, 11, 1, 3
2020/1/25, 36, 9, 22, 14, 1, 3
2020/1/26, 43, 16, 24, 26, 1, 3
2020/1/27, 67, 5, 18, 13, , 2
2020/1/28, 24, 13, 22, 24, 1, 4
2020/1/29, 30, 8, 23, 25, 1, 5
2020/1/30, 34, 5, 28, 7, 1, 2
2020/1/31, 17, 3, 30, 9, 1, 2
2020/2/1, 13, 7, 33, 7, 1, 3
2020/2/2, 20, 15, 24, 23, 1, 4
2020/2/3, 61, 7, 23, 16, 1, 3
2020/2/4, 37, 8, 28, 17, , 3
2020/2/5, 38, 4, 27, 6, , 
2020/2/6, 14, 15, 19, 23, 4, 4
2020/2/7, 49, 13, 30, 20, 1, 4
2020/2/8, 52, 5, 31, 4, , 2
2020/2/9, 15, 12, 23, 25, 2, 
2020/2/10, 44, 6, 33, 10, 1, 
2020/2/11, 19, 16, 17, 25, 1, 
2020/2/12, 60, 32, 12, 46, 1, 
2020/2/13, 100, 18, 13, 31, 2, 
2020/2/14, 63, 17, 22, 24, 2, 
2020/2/15, 57, 29, 20, 20, 1, 
2020/2/16, 83, 14, 20, 14, , 
2020/2/17, 53, 5, 28, 11, , 
2020/2/18, 18, 8, 27, 14, 1, 
2020/2/19, 33, 11, 27, 19, 1, 
2020/2/20, 48, 13, 25, 19, 1, 
2020/2/21, 45, 17, 33, 18, 1, 
2020/2/22, 54, 9, 33, 5, 1, 
2020/2/23, 38, 12, 30, 13, 1, 4
2020/2/24, 49, 25, 27, 27, 3, 4
2020/2/25, 78, 18, 23, 13, 1, 3
2020/2/26, 55, 7, 28, 9, 1, 3
2020/2/27, 24, 7, 23, 15, 1, 3
2020/2/28, 29, 13, 25, 17, 1, 3
2020/2/29, 51, 14, 35, 12, 2, 3
2020/3/1, 50, 11, 26, 13, 1, 2
2020/3/2, 38, 10, 28, 16, 1, 4
2020/3/3, 32, 13, 22, 15, 1, 3
2020/3/4, 45, 12, 33, 9, , 3
2020/3/5, 35, 9, 34, 9, 1, 2
2020/3/6, 37, 9, 32, 11, 1, 2
2020/3/7, 42, 10, 30, 7, , 2
2020/3/8, 47, 12, 26, 12, 1, 2
2020/3/9, 33, 24, 20, 23, 1, 3
2020/3/10, 50, 12, 34, 13, 1, 3
2020/3/11, 33, 8, 32, 11, 1, 2
2020/3/12, 32, 17, 34, 22, 1, 4
2020/3/13, 57, 8, 30, 10, , 2
2020/3/14, 37, 7, 32, 10, 1, 2
2020/3/15, 33, 8, 32, 9, 1, 2
2020/3/16, 29, 8, 32, 18, 1, 3
2020/3/17, 37, 15, 33, 27, 1, 3
2020/3/18, 55, 22, 29, 21, 1, 4
2020/3/19, 62, 7, 34, 7, 1, 2
2020/3/20, 25, 16, 32, 17, 1, 3
2020/3/21, 55, 18, 48, 14, 1, 3
2020/3/22, 58, 13, 37, 11, 1, 2
2020/3/23, 50, 8, 35, 6, 1, 2
2020/3/24, 33, 10, 33, 13, 1, 2
2020/3/25, 34, 19, 22, 32, 3, 4
2020/3/26, 65, 22, 31, 28, 1, 4
2020/3/27, 61, 17, 32, 11, , 2
2020/3/28, 42, 4, 28, 5, , 2
2020/3/29, 11, , , , , 
2019/10/1, 59, 29, 50, 21, 5, 5
2019/10/2, 71, 20, 31, 21, 4, 3
2019/10/3, 60, 16, 34, 16, 2, 3
2019/10/4, 50, 10, 44, 10, 4, 3
2019/10/5, 34, 10, 29, 5, 1, 3
2019/10/6, 10, 6, 25, 8, 1, 3
2019/10/7, 27, , 28, 15, , 3
2019/10/8, 37, 9, 35, 8, 2, 3
2019/10/9, 33, 11, 30, 12, 1, 3
2019/10/10, 42, 16, 26, 14, 1, 3
2019/10/11, 38, 18, , 4, , 4
2019/10/12, 23, 6, , 4, , 1
2019/10/13, 16, 12, , 7, 1, 8
2019/10/14, 42, 7, 26, 9, 1, 2
2019/10/15, 28, 9, 25, 11, 1, 3
2019/10/16, 37, 13, 23, 16, 1, 4
2019/10/17, 46, 14, 23, 13, 1, 3
2019/10/18, 42, 18, 20, 24, 3, 5
2019/10/19, 36, 13, 27, 16, 1, 4
2019/10/20, 37, 10, 26, 11, 1, 2
2019/10/21, 37, 6, 33, 5, , 2
2019/10/22, 15, 8, 27, 19, 1, 3
2019/10/23, 32, 12, 28, 12, 1, 2
2019/10/24, 41, 8, 25, 10, , 2
2019/10/25, 23, 9, 19, 24, 2, 4
2019/10/26, 28, 9, 29, 9, 4, 3
2019/10/27, 36, 10, 25, 13, 1, 3
2019/10/28, 38, 12, 19, 19, 1, 3
2019/10/29, 42, 25, 25, 31, 2, 6
2019/10/30, 69, 28, 36, 21, 3, 4
2019/10/31, 73, 31, 29, 33, 3, 5
2019/11/1, 78, 12, 29, 13, 2, 3
2019/11/2, 46, 17, 29, 12, 1, 3
2019/11/3, 56, 7, 32, 7, 1, 2
2019/11/4, 26, 11, 26, 19, 3, 4
2019/11/5, 42, 14, 17, 32, 4, 4
2019/11/6, 56, 18, 24, 24, 3, 4
2019/11/7, 58, 11, 31, 12, 1, 3
2019/11/8, 41, 10, 30, 12, 4, 3
2019/11/9, 41, 11, 33, 11, 2, 3
2019/11/10, 47, 16, 21, 18, 1, 3
2019/11/11, 53, 11, 33, 18, 1, 4
2019/11/12, 35, 16, 20, 23, 1, 3
2019/11/13, 52, 12, 31, 18, 2, 3
2019/11/14, 40, 11, 21, 19, 2, 4
2019/11/15, 30, 16, 26, 29, 4, 5
2019/11/16, 52, 10, 33, 11, 1, 3
2019/11/17, 35, 14, 34, 21, 3, 3
2019/11/18, 49, 14, 27, 17, 1, 3
2019/11/19, 45, 5, 26, 7, 1, 
2019/11/20, 14, 8, 27, 10, 1, 3
2019/11/21, 30, 12, 12, 20, 1, 3
2019/11/22, 48, 4, 23, 8, , 2
2019/11/23, 13, 12, 23, 16, 3, 4
2019/11/24, 24, 20, 20, 20, 1, 4
2019/11/25, 53, 6, 21, 12, , 2
2019/11/26, 28, 17, , 23, 1, 3
2019/11/27, 55, 13, 15, 18, 1, 3
2019/11/28, 36, 9, 21, 16, 1, 4
2019/11/29, 28, 9, 27, 16, 1, 3
2019/11/30, 32, 19, 16, 25, 2, 5
2019/12/1, 64, 35, 3, 34, , 6
2019/12/2, 84, 9, 25, 20, 2, 4
2019/12/3, 28, 11, 18, 25, 5, 4
2019/12/4, 31, 8, 19, 21, 1, 3
2019/12/5, 30, 7, 15, 20, 1, 4
2019/12/6, 35, 10, 16, 20, 1, 3
2019/12/7, 46, 13, 27, 16, 1, 4
2019/12/8, 50, 11, 20, 18, 1, 3
2019/12/9, 52, 20, 16, 26, 1, 4
2019/12/10, 62, 25, 8, 28, 1, 5
2019/12/11, 70, 17, 25, 22, 1, 5
2019/12/12, 47, 10, 21, 16, 1, 4
2019/12/13, 31, 21, 21, 27, 2, 4
2019/12/14, 66, 6, 29, 8, 1, 3
2019/12/15, 33, 15, 14, 26, 2, 4
2019/12/16, 58, 27, 7, 29, 1, 5
2019/12/17, 81, 22, 11, 29, 1, 6
2019/12/18, 65, 14, 19, 19, 1, 4
2019/12/19, 49, 15, 24, 16, 1, 3
2019/12/20, 50, 10, 16, 15, 1, 3
2019/12/21, 38, 18, 19, 15, , 4
2019/12/22, 65, 13, 23, 28, 4, 5
2019/12/23, 43, 6, 27, 15, 2, 4
2019/12/24, 24, 13, 22, 25, 1, 4
2019/12/25, 48, 23, 4, 36, 2, 7
2019/12/26, 76, 11, 28, 16, 1, 3
2019/12/27, 35, 2, 30, 7, 1, 2
2019/12/28, 15, 7, 27, 9, 1, 
2019/12/29, 31, , , , , 
2019/7/1, 44, 34, 20, 32, 6, 6
2019/7/2, 70, 36, 45, 29, 5, 6
2019/7/3, 76, 9, 44, 13, 2, 2
2019/7/4, 22, 12, 40, 13, 2, 3
2019/7/5, 39, 8, 32, 9, 1, 2
2019/7/6, 29, 5, 29, 4, , 
2019/7/7, 8, 3, 25, 7, , 3
2019/7/8, 15, , 24, 9, , 2
2019/7/10, 36, 14, 26, 14, 2, 3
2019/7/11, 44, 11, 27, 16, 2, 3
2019/7/12, 29, 29, 31, 27, 4, 6
2019/7/13, 60, 10, 39, 9, 2, 3
2019/7/14, 26, 5, 23, 5, , 1
2019/7/15, 18, 7, 15, 12, , 2
2019/7/16, 18, 19, 32, 22, 3, 4
2019/7/17, 48, 22, 19, 28, 3, 4
2019/7/18, 55, 13, 26, 16, 2, 3
2019/7/19, 33, 27, 37, 19, 5, 4
2019/7/20, 58, 24, 22, 12, 4, 3
2019/7/21, 54, 22, 12, 13, , 3
2019/7/22, 48, 15, 18, 14, 1, 3
2019/7/23, 34, 13, 27, 16, 3, 3
2019/7/24, 37, 30, 33, 23, 3, 4
2019/7/25, 64, 14, 10, 13, 2, 3
2019/7/26, 35, 21, 7, 11, 3, 3
2019/7/27, 38, 40, 18, 13, 4, 3
2019/7/28, 74, 32, 21, 19, 5, 4
2019/7/29, 66, 29, 19, 21, 4, 4
2019/7/30, 63, 34, 28, 24, 4, 4
2019/7/31, 66, 39, 79, 20, 3, 4
2019/8/1, 75, 39, 58, 20, 4, 3
2019/8/2, 72, 23, 31, 21, 7, 4
2019/8/3, 58, 14, 30, 12, 4, 2
2019/8/4, 44, 14, 22, 11, 3, 3
2019/8/5, 37, 16, 11, 13, 3, 3
2019/8/6, 41, 18, 23, 16, 5, 3
2019/8/7, 39, 23, 19, 21, 5, 4
2019/8/8, 52, 19, 26, 18, 5, 4
2019/8/9, 48, 18, 28, 14, 4, 3
2019/8/10, 47, 18, 31, 10, 3, 2
2019/8/11, 44, 20, 15, 6, 2, 3
2019/8/12, 45, 19, 17, 8, 2, 2
2019/8/13, 38, 31, 12, 9, 2, 3
2019/8/14, 53, 35, 14, 8, 2, 3
2019/8/15, 58, 43, 30, 8, 1, 3
2019/8/16, 71, 37, 44, 18, 7, 6
2019/8/17, 72, 36, 42, 10, 4, 5
2019/8/18, 69, 40, 27, 7, 1, 4
2019/8/19, 72, 22, 24, 15, 2, 4
2019/8/20, 48, 13, 33, 15, 2, 4
2019/8/21, 39, 18, 42, 13, 2, 5
2019/8/22, 44, 21, 17, 18, 2, 3
2019/8/23, 45, 27, 44, 22, 3, 5
2019/8/24, 60, 22, 53, 9, 3, 4
2019/8/25, 57, 16, 36, 11, 1, 4
2019/8/26, 53, 21, 37, 18, 3, 4
2019/8/27, 53, 15, 13, 12, 3, 4
2019/8/28, 34, 23, 26, 12, 1, 3
2019/8/29, 53, 15, 8, 12, 2, 2
2019/8/30, 37, 20, 29, 19, 5, 4
2019/8/31, 50, 28, 65, 8, 3, 4
2019/9/1, 64, 32, 28, 18, 5, 4
2019/9/2, 64, 24, 29, 11, , 4
2019/9/3, 54, 14, 30, 9, 1, 3
2019/9/4, 38, 21, 41, 13, 3, 3
2019/9/5, 53, 27, 25, 22, 5, 5
2019/9/6, 61, 12, 13, 10, 3, 3
2019/9/7, 30, 20, 14, 7, 3, 1
2019/9/8, 38, 19, 19, 16, 3, 3
2019/9/9, 37, 25, 72, 18, 2, 4
2019/9/10, 60, 28, 46, 20, 3, 5
2019/9/11, 57, 12, 35, 10, 1, 3
2019/9/12, 37, 10, 25, 10, 1, 3
2019/9/13, 37, 13, 31, 11, 1, 3
2019/9/14, 41, 13, 33, 7, 1, 3
2019/9/15, 38, 7, 19, 8, , 2
2019/9/16, 19, 12, 30, 12, 2, 3
2019/9/17, 39, 12, 23, 11, 1, 2
2019/9/18, 33, 12, 31, 14, 1, 3
2019/9/19, 41, 15, 37, 12, 2, 3
2019/9/20, 46, 12, 28, 10, 1, 2
2019/9/21, 38, 10, 33, 6, 1, 2
2019/9/22, 33, 14, 23, 7, 2, 3
2019/9/23, 28, 9, 28, 12, 2, 3
2019/9/24, 30, 11, 38, 14, 4, 2
2019/9/25, 37, 12, 36, 11, 2, 3
2019/9/26, 41, 20, 46, 21, 4, 4
2019/9/27, 54, 13, 25, 19, 4, 3
2019/9/28, 46, 15, 22, 17, 4, 4
2019/9/29, 44, 17, 30, 13, 1, 3
2019/9/30, 52, 18, 48, 15, 4, 3
2019/4/1, 35, 9, 36, 11, 2, 3
2019/4/2, 45, 9, 38, 8, 1, 3
2019/4/3, 48, 17, 33, 23, 4, 4
2019/4/4, 66, 16, 44, 26, 2, 4
2019/4/5, 61, 19, 53, 14, 3, 4
2019/4/6, 62, 20, 58, 13, 4, 4
2019/4/7, 61, 13, 38, 11, 1, 3
2019/4/8, 49, 6, 37, 8, , 3
2019/4/9, 34, 7, 28, 17, 1, 3
2019/4/10, 37, 5, 36, 7, , 2
2019/4/11, 22, 9, 32, 12, 1, 3
2019/4/12, 40, 12, 45, 15, 3, 4
2019/4/13, 51, 10, 42, 14, 3, 3
2019/4/14, 42, 11, 48, 9, 1, 3
2019/4/15, 35, 12, 43, 16, 4, 4
2019/4/16, 48, 16, 40, 19, 2, 4
2019/4/17, 56, 17, 53, 18, 5, 4
2019/4/18, 57, 24, 51, 18, 3, 4
2019/4/19, 68, 13, 39, 11, 2, 3
2019/4/20, 47, 24, 51, 14, 3, 4
2019/4/21, 60, 32, 57, 16, 3, 9
2019/4/22, 78, 19, 45, 15, 3, 9
2019/4/23, 57, 28, 20, 23, 3, 5
2019/4/24, 63, 24, 22, 30, 3, 9
2019/4/25, 52, 12, 33, 11, 7, 3
2019/4/26, 39, 5, 34, 9, 1, 2
2019/4/27, 19, 5, 43, 6, 2, 3
2019/4/28, 20, 7, 36, 12, 4, 3
2019/4/29, 28, 8, 36, 9, 2, 3
2019/4/30, 21, 8, 40, 8, 2, 3
2019/5/1, 20, 11, 43, 13, 2, 3
2019/5/2, 34, 13, 46, 17, 5, 4
2019/5/3, 51, 18, 48, 8, 2, 4
2019/5/4, 51, 15, 51, 14, 3, 5
2019/5/5, 48, 14, 42, 13, 4, 4
2019/5/6, 40, 7, 45, 7, 1, 2
2019/5/7, 26, 8, 40, 15, 3, 3
2019/5/8, 42, 10, 40, 13, 1, 2
2019/5/9, 40, 22, 74, 24, 3, 5
2019/5/10, 71, 24, 62, 24, 5, 5
2019/5/11, 72, 12, 43, 6, 1, 3
2019/5/12, 46, 12, 36, 11, 2, 3
2019/5/13, 45, 13, 34, 20, 3, 4
2019/5/14, 40, 12, 39, 14, 2, 3
2019/5/15, 44, 12, 42, 12, 2, 3
2019/5/16, 43, 13, 42, 12, 1, 4
2019/5/17, 43, 13, 42, 10, 2, 4
2019/5/18, 45, 14, 44, 7, 2, 3
2019/5/19, 48, 14, 36, 12, 3, 4
2019/5/20, 52, 12, 29, 12, 1, 9
2019/5/21, 28, 12, 40, 11, 2, 11
2019/5/22, 43, 18, 60, 17, 4, 4
2019/5/23, 56, 23, 66, 25, 5, 4
2019/5/24, 68, 26, 70, 23, 5, 5
2019/5/25, 75, 33, 114, 18, 5, 5
2019/5/26, 88, 45, 68, 35, 7, 7
2019/5/27, 108, 15, 39, 14, 2, 3
2019/5/28, 54, 11, 39, 12, 1, 4
2019/5/29, 35, 10, 37, 16, 4, 4
2019/5/30, 39, 14, 27, 21, 6, 4
2019/5/31, 46, 18, 48, 14, 4, 6
2019/6/1, 57, 27, 54, 15, 6, 5
2019/6/2, 71, 10, 38, 14, 2, 3
2019/6/3, 43, 13, 38, 17, 3, 5
2019/6/4, 44, 11, 27, 21, 4, 4
2019/6/5, 38, 21, 70, 18, 4, 4
2019/6/6, 61, 37, 37, 19, 3, 4
2019/6/7, 79, 13, 39, 9, , 3
2019/6/8, 39, 9, 33, 5, , 2
2019/6/9, 29, 6, 25, 10, , 2
2019/6/10, 15, 7, 32, 8, 1, 2
2019/6/11, 25, 10, 29, 12, 2, 3
2019/6/12, 38, 14, 35, 21, 5, 4
2019/6/13, 48, 12, 28, 20, 4, 4
2019/6/14, 47, 8, 28, 10, 4, 2
2019/6/15, 23, 7, 40, 8, 1, 3
2019/6/16, 20, 6, 40, 8, 3, 3
2019/6/17, 22, 14, 41, 17, 5, 4
2019/6/18, 44, 23, 44, 20, 4, 4
2019/6/19, 64, 30, 48, 16, 4, 4
2019/6/20, 78, 23, 31, 20, 4, 4
2019/6/21, 63, 8, 34, 10, 2, 3
2019/6/22, 26, 10, 22, 10, 3, 3
2019/6/23, 32, 8, 21, 10, , 2
2019/6/24, 23, 17, 37, 20, 4, 4
2019/6/25, 51, 20, 30, 19, 3, 3
2019/6/26, 58, 10, 25, 10, 1, 2
2019/6/27, 38, 16, 27, 17, 4, 3
2019/6/28, 40, 10, 29, 11, , 3
2019/6/29, 23, 14, 20, 10, , 3
2019/6/30, 26, 21, 16, 17, 1, 3
2019/1/1, 32, 6, 30, 8, 1, 3
2019/1/2, 21, 5, 30, 7, 1, 2
2019/1/3, 16, 7, 24, 21, 3, 4
2019/1/4, 38, 10, 28, 23, 1, 5
2019/1/5, 45, 5, 29, 6, 1, 3
2019/1/6, 24, 7, 21, 14, , 3
2019/1/7, 24, 8, , 31, 1, 7
2019/1/8, 50, , 23, , , 3
2019/1/10, 88, 9, 26, 21, 1, 6
2019/1/11, 47, 17, 20, 24, 1, 4
2019/1/12, 66, 12, 30, 12, 1, 3
2019/1/13, 51, 9, 28, 14, 1, 3
2019/1/14, 42, 21, 14, 34, 3, 6
2019/1/15, 76, 14, 30, 18, 2, 6
2019/1/16, 56, 15, 23, 25, 4, 5
2019/1/17, 59, 6, 29, 10, 1, 3
2019/1/18, 26, 9, 29, 19, 4, 3
2019/1/19, 35, 13, 29, 16, 2, 4
2019/1/20, 54, 6, 30, 13, 1, 3
2019/1/21, 30, 9, 27, 20, 1, 4
2019/1/22, 42, 14, 21, 22, 2, 4
2019/1/23, 58, 6, 28, 10, 1, 4
2019/1/24, 26, 9, 28, 17, 4, 4
2019/1/25, 38, 8, 29, 13, 3, 3
2019/1/26, 36, 3, 31, 5, , 
2019/1/27, 16, 7, 13, 25, 1, 4
2019/1/28, 39, 18, 30, 8, , 3
2019/1/29, 63, 26, 22, 35, 8, 6
2019/1/30, 87, 25, 18, 42, 6, 7
2019/1/31, 86, 6, 29, 9, 1, 2
2019/2/1, 25, 12, 21, 27, 3, 5
2019/2/2, 52, 14, 26, 19, 3, 4
2019/2/3, 57, 8, 34, 12, 1, 5
2019/2/4, 34, 15, 29, 15, 1, 4
2019/2/5, 63, 29, 13, 31, 1, 6
2019/2/6, 87, 38, 10, 45, 2, 9
2019/2/7, 111, 5, 28, 11, , 3
2019/2/8, 27, 11, 25, 13, 1, 3
2019/2/9, 57, 6, 32, 7, , 3
2019/2/10, 34, 13, 25, 13, 1, 3
2019/2/11, 55, 9, 29, 15, 1, 3
2019/2/12, 38, 15, 19, 23, 3, 8
2019/2/13, 60, 8, 31, 11, 1, 3
2019/2/14, 42, 13, 23, 25, 2, 4
2019/2/15, 59, 19, 29, 23, 1, 4
2019/2/16, 73, 12, 38, 7, 1, 3
2019/2/17, 52, 12, 33, 23, 6, 4
2019/2/18, 57, 23, 14, 40, 3, 7
2019/2/19, 79, 31, 27, 26, 1, 6
2019/2/20, 98, 7, 35, 9, , 4
2019/2/21, 30, 13, 27, 19, 3, 4
2019/2/22, 52, 17, 37, 10, 1, 3
2019/2/23, 65, 16, 36, 13, 2, 4
2019/2/24, 67, 28, 20, 38, 4, 6
2019/2/25, 85, 23, 35, 14, 1, 4
2019/2/26, 74, 17, 30, 18, 2, 4
2019/2/27, 69, 23, 19, 27, 1, 4
2019/2/28, 81, 19, 25, 25, 2, 5
2019/3/1, 71, 21, 39, 12, 2, 3
2019/3/2, 73, 23, 32, 13, 1, 3
2019/3/3, 79, 7, 32, 13, , 3
2019/3/4, 34, 20, 36, 19, 3, 4
2019/3/5, 68, 30, 17, 40, 3, 8
2019/3/6, 94, 19, 32, 19, 1, 4
2019/3/7, 67, 8, 35, 9, , 3
2019/3/8, 38, 12, 35, 18, 3, 4
2019/3/9, 49, 14, 32, 18, 3, 4
2019/3/10, 51, 5, 33, 12, 1, 3
2019/3/11, 20, 13, 36, 21, 4, 4
2019/3/12, 50, 13, 37, 17, 1, 4
2019/3/13, 47, 9, 32, 13, 2, 3
2019/3/14, 41, 14, 34, 17, 3, 4
2019/3/15, 64, 17, 36, 13, 1, 4
2019/3/16, 67, 10, 38, 8, 3, 3
2019/3/17, 50, 10, 33, 14, 3, 3
2019/3/18, 43, 14, 33, 22, 3, 4
2019/3/19, 58, 19, 37, 24, 3, 4
2019/3/20, 66, 12, 37, 13, 4, 2
2019/3/21, 37, 9, 38, 10, 1, 3
2019/3/22, 35, 6, 33, 8, 1, 3
2019/3/23, 35, 8, 39, 7, 1, 3
2019/3/24, 40, 14, 27, 20, 3, 4
2019/3/25, 58, 24, 36, 30, 3, 5
2019/3/26, 76, 18, 43, 17, 2, 3
2019/3/27, 61, 12, 45, 13, 1, 3
2019/3/28, 50, 12, 31, 12, 1, 4
2019/3/29, 47, 19, 28, 13, 1, 3
2019/3/30, 67, 16, 41, 10, 2, 3
2019/3/31, 56, 7, 37, 13, 2, 3
2018/10/1, 41, 13, 42, 15, 3, 3
2018/10/2, 46, 18, 31, 16, 2, 4
2018/10/3, 52, 12, 25, 14, 1, 2
2018/10/4, 39, 17, 24, 15, , 3
2018/10/5, 43, 21, 16, 20, 4, 4
2018/10/6, 49, 11, 34, 6, 2, 2
2018/10/7, 32, 9, 33, 6, 1, 2
2018/10/8, 24, 13, 33, 13, 2, 3
2018/10/9, 40, 14, 34, 16, 1, 3
2018/10/10, 42, 21, 14, 21, 4, 4
2018/10/11, 54, 10, 22, 13, 1, 3
2018/10/12, 28, 8, 24, 11, 1, 2
2018/10/13, 27, 8, 28, 7, , 2
2018/10/14, 29, 10, 22, 16, 1, 3
2018/10/15, 38, 16, 28, 16, 1, 3
2018/10/16, 54, 16, 27, 14, 1, 3
2018/10/17, 51, 10, 27, 13, 1, 3
2018/10/18, 40, 11, 23, 14, 1, 2
2018/10/19, 37, 9, 33, 12, 1, 3
2018/10/20, 34, 6, 35, 5, 1, 2
2018/10/21, 23, 10, 32, 14, 1, 3
2018/10/22, 45, 14, 21, 18, 1, 3
2018/10/23, 51, 12, 27, 15, 1, 3
2018/10/24, 40, 17, 38, 16, 1, 4
2018/10/25, 59, 20, 28, 19, 2, 3
2018/10/26, 65, 16, 27, 23, 2, 4
2018/10/27, 49, 11, 29, 11, 1, 3
2018/10/28, 39, 14, 23, 25, 3, 4
2018/10/29, 55, 12, 28, 23, 2, 3
2018/10/30, 48, 7, 26, 13, 1, 2
2018/10/31, 28, 7, 30, 10, 2, 2
2018/11/1, 23, 9, 27, 18, 2, 3
2018/11/2, 41, 11, 30, 17, 2, 4
2018/11/3, 48, 24, 28, 15, 1, 4
2018/11/4, 76, 25, 22, 22, 1, 4
2018/11/5, 69, 18, 10, 26, 1, 5
2018/11/6, 53, 10, 28, 15, 1, 2
2018/11/7, 40, 14, 28, 14, 1, 3
2018/11/8, 55, 23, 17, 27, 2, 5
2018/11/9, 67, 20, 26, 19, 1, 4
2018/11/10, 60, 17, 34, 13, 3, 3
2018/11/11, 54, 29, 15, 26, 3, 5
2018/11/12, 80, 18, 24, 19, 1, 3
2018/11/13, 55, 6, 27, 12, 1, 2
2018/11/14, 34, 8, 23, 15, 1, 3
2018/11/15, 32, 14, 18, 28, 2, 4
2018/11/16, 55, 15, 30, 20, , 4
2018/11/17, 58, 7, 28, 9, 1, 3
2018/11/18, 31, 16, 22, 23, 1, 4
2018/11/19, 54, 11, 24, 15, 1, 3
2018/11/20, 29, 21, 9, 43, 5, 6
2018/11/21, 74, 23, 14, 29, 1, 6
2018/11/22, 75, 5, 27, 11, 1, 4
2018/11/23, 20, 7, 22, 13, 1, 3
2018/11/24, 25, 14, 25, 21, 4, 4
2018/11/25, 60, 15, 20, 28, 1, 4
2018/11/26, 63, 40, 16, 43, 3, 8
2018/11/27, 82, 37, 20, 38, 2, 7
2018/11/28, 100, 19, 22, 16, 1, 5
2018/11/29, 58, 13, 23, 22, 2, 5
2018/11/30, 56, 11, 28, 15, 1, 4
2018/12/1, 37, 10, 25, 10, , 5
2018/12/2, 47, 26, 16, 38, 3, 6
2018/12/3, 75, 32, 17, 30, 3, 6
